,tipo_edicao,orgao,data_publicacao,url_versao_certificada,ementa
349,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
350,Ordinária,"Ministério da Fazenda/Superintendência de Seguros Privados/Diretoria Técnica 1/Coordenação-Geral de Regimes Especiais, Autorizações e Julgamentos",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
351,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 9ª Região Fiscal/Alfândega da Receita Federal do Brasil em Curitiba,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=10,Certifica como Operador Econômico Autorizado a pessoa jurídica que especifica.
352,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
353,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=212,
354,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=212,
355,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
356,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
357,Ordinária,Ministério do Trabalho e Emprego/Secretaria de Trabalho/Subsecretaria de Relações do Trabalho/Coordenação-Geral de Registro Sindical,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=246,
358,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=215,Habilita em caráter excepcional e temporário os Municípios descritos no anexo para recebimento de parcela única de recursos destinados à aquisição de equipamentos para Informatização dos Centros de Atenção Psicossocial infanto-juvenis (CAPSi).
359,Ordinária,Ministério da Justiça e Segurança Pública/Secretaria Nacional de Justiça/Departamento de Migrações/Coordenação-Geral de Imigração Laboral,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=140,
360,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=215,"Estabelece recurso do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, a ser incorporado ao limite financeiro de Média e Alta Complexidade - MAC do Estado do Ceará e Município de Caucaia."
361,Ordinária,Ministério dos Direitos Humanos e da Cidadania/Conselho Nacional dos Direitos da Criança e do Adolescente,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=212,Estabelece diretrizes e parâmetros de atendimento socioeducativo às adolescentes privadas de liberdade no Sistema Nacional de Atendimento Socioeducativo (SINASE).
362,Ordinária,Ministério da Justiça e Segurança Pública/Secretaria Nacional de Justiça/Departamento de Migrações/Coordenação-Geral de Política Migratória/Coordenação de Processos Migratórios,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=146,
363,Ordinária,Ministério da Educação/Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,"Dispõe sobre o cronograma de divulgação dos produtos e indicadores produzidos pela Diretoria de Estatísticas Educacionais para o exercício de 2023, no âmbito do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - Inep."
364,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/Diretoria Colegiada,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=246,
365,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Segurança de Barragens de Mineração/Coordenação de Planejamento e Gestão de Barragens de Mineração - Eixo Norte,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
366,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
367,Ordinária,Ministério da Justiça e Segurança Pública/Conselho Administrativo de Defesa Econômica,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=148,
368,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=211,
369,Ordinária,"Ministério da Fazenda/Superintendência de Seguros Privados/Diretoria Técnica 1/Coordenação-Geral de Regimes Especiais, Autorizações e Julgamentos",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
370,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
371,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=149,"Institui Grupo de Trabalho (GT) com objetivo de estabelecer metodologia e técnicas de levantamento de dados e produção da informação e reporte de resultados do indicador de Regeneração, Recuperação e Reposição Ambiental para fins de aferição da Meta Institucional Global do Ibama, fixada na Portaria do Ministério do Meio Ambiente nº 168, de 24 de junho de 2022."
372,Ordinária,Ministério Público da União/Ministério Público do Distrito Federal e Territórios/Procuradoria-Geral de Justiça/Conselho Superior,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=247,Torna definitiva a criação da 2ª Promotoria de Justiça do Tribunal do Júri e de Delitos de Trânsito de Sobradinho e dá outras providências.
373,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Gerência Regional da ANM no Estado de Minas Gerais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=208,
374,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=211,
375,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
376,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
377,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
378,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=211,
379,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=211,
380,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=215,"Estabelece recurso do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, a ser incorporado ao limite financeiro de Média e Alta Complexidade - MAC do Estado do Rio de Janeiro e Município de Magé."
381,Ordinária,Ministério do Trabalho e Emprego/Secretaria de Trabalho/Subsecretaria de Relações do Trabalho/Coordenação-Geral de Registro Sindical,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=246,
382,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=245,"Altera a Portaria GM/MS Nº 1.083, de 11 de maio de 2022, que estabelece os critérios e procedimentos a serem adotados para a celebração e execução dos Termos de Execução Descentralizada (TED) no âmbito do Ministério da Saúde."
383,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
384,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
385,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
386,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Superintendência de Fiscalização dos Serviços de Geração,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=207,
387,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=211,
388,Ordinária,Ministério da Integração e Desenvolvimento Regional/Secretaria Nacional de Proteção e Defesa Civil,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=3,"Autoriza o empenho e a transferência de recursos ao Município de São João Batista - SC, para execução de ações de Defesa Civil."
389,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
390,Ordinária,Ministério das Comunicações/Agência Nacional de Telecomunicações/Superintendência de Fiscalização/Gerência Regional nos Estados do Paraná e Santa Catarina,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=2,
391,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Instituto Chico Mendes de Conservação da Biodiversidade,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=150,"Modifica a composição do Conselho Deliberativo da Reserva Extrativista Alto Juruá, no estado do Acre (Processo nº 02119.000771/2022-19)."
392,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
393,Ordinária,Ministério das Comunicações/Agência Nacional de Telecomunicações/Superintendência de Fiscalização/Gerência Regional no Estado de Minas Gerais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=2,
394,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
395,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
396,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
397,Ordinária,"Ministério da Fazenda/Superintendência de Seguros Privados/Diretoria Técnica 1/Coordenação-Geral de Regimes Especiais, Autorizações e Julgamentos",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
398,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
399,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
400,Ordinária,Ministério da Educação/Secretaria de Educação Básica,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=131,"Retifica o anexo da Portaria n. 153, de 29 de dezembro de 2022, que autoriza o Fundo Nacional de Desenvolvimento da Educação (FNDE) a realizar a transferência de recursos financeiros aos municípios e ao Distrito Federal para a manutenção de novas matrículas em novas turmas de educação infantil, conforme a Resolução CD/FNDE nº 16, de 16 de maio de 2013."
401,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Gerência Regional da ANM no Estado de Minas Gerais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=208,
402,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Superintendência de Gestão Tarifária,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=207,
403,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Gerência Regional da ANM no Estado de Minas Gerais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=208,
404,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=207,
405,Ordinária,Ministério dos Transportes/Agência Nacional de Transportes Terrestres/Superintendência de Infraestrutura Rodoviária,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=140,"Autoriza a implantação de acesso na rodovia BR-101/ES, sob concessão à Eco101 Concessionária de Rodovias S.A. - ECO101 - Interessado: Vitória Caminhões LTDA."
